"doc_r_out","doc_l_out","poc_r_out","poc_l_out"
1111694.0442294,198510.73157062,1075.33022497471,12866.1010790102
782128.53854489,137889.157180617,758.958398298191,8333.53068671506
1111897.57101377,193575.75161798,1029.83918283558,10925.2081883197
1090676.27376264,187449.736531975,1020.88224769232,9886.24895890079
1008936.60472558,171152.360439019,949.661214040018,8370.43714894857
1089152.40087464,182358.509933285,1017.33412519981,8260.63940171009
1079810.01991991,178436.161788299,1014.44179517605,7531.973129474
1128089.63336759,184074.554731773,1063.44934183749,7632.18545408697
1115654.57384715,179610.021504431,1062.44946490034,6752.4931934879
1099779.05967229,174795.360691393,1054.28637053289,6411.41640724417
1078451.01803975,169242.598561904,1037.15715600741,6164.43561261801
1161769.21765503,180008.158415728,1116.79035258969,6473.22348341589
660227.848848628,101004.622011707,642.275673388588,3627.03364065426
1139815.89641913,172231.483889244,1038.52773162584,6171.58528421038
1183428.9788079,176468.14685698,1097.86564617519,5934.61270198925
1343235.68867742,197760.636022988,1273.16251350408,6692.00929804096
1411338.83473789,205136.583067055,1393.70220742248,6992.67893847422
1459980.9226053,209479.962230184,1504.4930938809,7146.36054129377
1417361.89392475,200721.873051707,1521.49454843447,6762.05785109197
1433117.2054296,200356.34047772,1581.37845194766,6814.78599332689
1428477.86791908,196984.313565879,1615.38788283959,6094.36084843028
1411280.27732506,192120.59435742,1627.42987919688,6072.8023599273
1069158.27124134,143684.302626034,1250.29923234571,4626.35039381745
1365591.04146181,181221.463408359,1549.14654672808,5938.92260278906
1052560.92964077,137854.919368998,1207.52940239416,4405.91686576563
1073496.66808208,138823.439283205,1195.28868512799,4475.69008369643
1300501.53461591,166064.103875224,1415.0958923793,5427.29726962825
1285635.70721132,162086.050812907,1413.15982509303,5404.34729682826
1080450.41752223,134487.913017785,1195.38293994709,4547.49296383876
1301266.64903672,159941.067967567,1409.53700781988,5476.68596745093
1334399.54890298,161909.712811156,1461.47292926148,5516.79095287918
1293653.98116195,154937.376506566,1436.01524486161,5202.17915627615
1030189.3247719,121822.018027319,1150.39395382576,4153.49609880121
1262148.22330217,147387.81070631,1369.11124492448,5076.90961468122
1245335.6541642,143583.54284885,1358.67711880359,4987.78382933772
1219432.28806987,138817.291237775,1333.92060313237,4854.55797913184
1228279.83719652,138035.426275643,1342.04350621454,4773.33906995832
1209401.04187108,134192.982637292,1321.67585091703,4667.11580548268
1190592.55405907,130439.832386873,1298.15351749639,4571.46612061474
1011597.9632587,109432.989905796,1098.17849450871,3858.8567868696
1232067.97120172,131619.837499137,1301.19830043887,4658.72833335214
1305484.92088493,137686.639639363,1387.50987450366,4830.22685604838
1249766.39885112,130157.419688906,1348.43689425571,4662.77940319444
1332351.4017883,137024.986807964,1444.98938933265,5002.62195065203
1612498.29273657,163755.235213275,1775.38431727981,6079.97183321196
1557401.55892693,156144.28685168,1798.43862009362,5880.32175939242
1782254.00232468,176417.314203102,2124.40439857748,6718.71119755936
1848160.59526401,180560.337051657,2319.77184623587,6838.69359300604
1803422.04193789,173892.899306337,2376.0043636551,6575.60976452274
1805744.52528412,171863.910736523,2461.80370456439,6536.26495960957
1857570.88448574,174525.999322437,2604.31985088931,6741.96543987855
1905113.65013648,176645.02855427,2746.66694258493,6755.69081136702
2063702.24496722,188885.578438471,3057.83012544591,7365.76233365001
1987921.95807753,179597.109697283,3056.75033452782,7167.03355533877
1962042.62562228,174969.425897648,3087.63745891241,7105.34066687925
1958413.24449981,172218.516899789,3133.66834025645,6422.83227157907
2087619.9835494,181204.163143173,3385.35810829271,6941.67237691
2042839.82111217,174989.79267011,3386.7679348208,6793.11670574903
1974886.09073213,166931.964308578,3321.32996463895,6467.88376299529
1915069.84169882,159709.96573747,3240.4758929328,6054.84420813058
1862222.23888478,153263.635572515,3151.19649066149,5833.33261437744
1819601.73759277,147809.013352977,3065.42245818761,5705.19094043781
1754217.88578501,140683.048466887,2933.51378167213,5636.98518624741
1739568.56735853,137735.749896466,2874.71119657099,5698.92160544529
1741793.75385701,139994.500026168,2845.78803785665,21219.0476336447
1676844.8753641,136662.513095455,2713.65505489388,32898.4620932015
1660073.82909748,137047.635291899,2649.47884621014,42771.7949587529
1779054.01167896,148579.875479422,2801.69568436673,54619.6605942677
1463764.49718389,122664.743866722,2303.63828827016,47267.8646023374
1697415.96288346,143723.571556674,2594.17389568594,61039.7943996829
1626453.92856815,138938.890793386,2477.30405833321,62957.0343777851
1635157.50673349,140778.688762167,2466.99142161268,66625.7211801124
1565637.32390873,135775.300945268,2345.05916569542,66294.28389718
1592635.92660863,137751.179104452,2355.24623219166,64197.1343673772
1996071.89938445,172457.70235885,2927.62795083105,78159.1346413508
1889670.74154748,162793.124939342,2859.95428867758,71180.2943131217
1852018.85642247,159665.723357468,2847.60506109385,69727.4406507557
1794788.89595959,155711.663576035,2786.19954693948,71051.0663964171
1762895.99028087,153766.333830634,2744.2201565844,72172.1534779468
1707888.66284395,149689.319833356,2656.92712843233,71632.8605687876
1634357.24012295,143796.50685534,2528.44472065058,69426.9679116494
1586162.92243875,139513.445624478,2425.94354102564,65804.4519418471
1535675.8250513,135430.747615943,2315.61841889898,64025.2579487728
863255.641622585,76544.8055107056,1279.94420603415,37001.784164287
809134.799209606,72135.5300742847,1105.77938132991,35390.4231002054
1371845.92596478,121667.614468029,1730.79187459212,55864.2272671739
1127970.45720892,99245.5685285624,1413.73299613545,42114.178963432
1328634.20211897,116557.733223018,1610.18287383081,48073.7906696528
1260347.33244944,110623.120014705,1519.53404555066,45964.2745204819
1334151.45745791,116243.94429094,1588.66285689809,45300.071225452
1508984.67369771,131193.173668203,1793.86539577769,50812.8988139883
1134163.57733925,99098.8337101235,1374.52748136556,40840.7159234541
1409989.06356769,122639.755936839,1661.19332134383,48806.3839322833
1380264.6282475,119721.661859187,1641.20425981116,47109.5082329795
1687561.47196553,146035.448653065,2014.95022444726,57176.3514644396
1902187.83327816,165575.327485614,2362.18064178472,69600.6000384585
1845807.95676516,161435.523590316,2422.41316904021,71163.5568649211
1684207.48412129,148714.273727378,2296.4241092514,70557.2101946829
1797597.91978244,159323.926937111,2486.81250230573,76687.9841850089
1754633.60685422,154480.34222926,2484.91933014222,69588.3765857181
1007081.41553489,88737.2860541059,1447.77795760935,40069.6985807473
1658732.41865003,145631.436323332,2238.39088573774,63349.4819470343
1676766.76217297,145484.755824702,2294.11082800485,57269.2467775843
1700768.03102414,148572.001837223,2358.04269261652,63356.8351679411
1903687.69691111,167106.525321412,2675.14849412666,74572.4168362401
2059136.25023351,179555.856801955,2985.44132597061,75788.4781312613
2011789.76740063,173727.092640166,3036.34399480327,68017.073970867
1917347.32317052,164352.288513374,2976.24769341886,61617.509279881
1345640.08406426,115680.486296047,2119.14707694291,46123.4147056933
2236542.33556046,193831.48825365,3382.80322579178,84502.9116018421
2169662.22813438,189769.461763034,3647.03984469636,90141.0723180161
2341544.4597985,208883.021381083,4180.17637766571,114595.868940246
2003285.68661178,177280.222403425,3923.51591638569,94082.4065082342
1593058.27509361,143328.522135226,3062.32003580235,82175.2527896963
1575628.74745773,144667.560649657,2876.15786331457,88973.4837404933
1905455.79599767,178258.206729011,3321.46232574425,114384.918565496
1460777.1009911,139451.337651561,2527.81222055424,92637.4452964596
1271820.78317615,121672.897077829,2157.9782881128,77586.7343862192
1369883.99520871,130821.450705747,2273.70141529417,80464.1916612754
1144219.3508954,112790.711760029,1779.12815420967,76280.8015573311
1073908.45993229,109344.007830883,1542.60513423083,79048.8397018342
1006230.729333,100946.871528716,1511.73091269567,68973.17826171
950337.641443847,95032.2981331313,1308.4718558774,58446.4549281362
1421204.47271137,144695.32297845,1813.01189378435,92376.3413465542
956504.822053693,98563.4467562587,1264.0846273207,65452.5699480916
895708.80562668,93652.8591371152,1097.89521534182,61907.3010370137
720639.873527044,75508.3765867126,820.596107824113,46570.7282193855
671033.940525709,70539.000679125,695.560711789626,41306.0812891662
1336203.15225124,142130.748413218,1260.50060989198,83799.3217560215
1275758.95222418,135664.958825151,1272.41428052442,74935.3292504149
1222746.947012,127663.041627711,1407.91594171709,77393.4105472106
1471688.71875403,153857.762591082,1707.93859184126,93012.3936533516
1423694.20608233,150546.893856948,1696.73836302197,91744.2207612915
683981.093326774,72507.7930173924,826.647582086887,42121.6284294136
1419075.81723598,150703.354406997,1534.39463330213,83444.8659592219
1382934.51784677,145628.401870833,1607.71140495183,78320.0099501526
1164270.67405661,124044.816918885,1373.84057595225,69488.7840681009
783756.637820542,83489.5309214645,933.992488253603,47877.7136460349
1043107.3706912,112082.564636007,1137.90518078959,64274.033320671
966551.611834204,102466.308455245,1023.86233737879,50849.5252825509
1236799.51059043,131046.007144136,1290.23299216249,66072.3815633618
1192441.14057008,126794.190261766,1262.25167134184,63890.2206093202
1139565.67993602,122778.953351331,1211.29088623365,65568.0401547363
703119.530320391,75387.6059402035,778.179249128238,41263.6077269561
440218.941123159,47410.9047974993,437.41705298831,25210.3584952641
965248.515316034,104358.684686005,812.389814737586,53706.4769540212
844564.278559334,90630.2021344182,773.830222692159,48094.7353938311
377789.570309184,39911.76935771,340.417170376567,18963.2676320968
347902.780696882,37118.5896019678,272.885160298641,18983.1925316098
722611.892581435,77500.4420860875,501.775424229006,40815.8662817059
776637.226474805,83295.1543926043,540.55321571043,43004.8139755695
740399.896165883,77936.7265630365,517.667517446017,33629.2369734359
255899.459782254,26509.8792534872,184.471798950444,11176.1293790872
473177.311777161,48293.2559478107,291.933988083004,18018.9155120167
237957.683653332,24200.026226513,136.53048606121,9237.35724742554
599689.552772456,60681.9862598735,327.218811268341,27687.5192757636
206706.001838456,20765.0064577797,113.099315980639,8921.09400524231
198446.056459617,19962.2250830948,92.9206433754944,8780.98487069088
269111.110280299,27328.236323433,109.67383320856,13129.2905008611
173687.058047802,17786.5805411545,65.0417976394415,9004.8373227958
163849.331520797,16647.083958824,53.408377608904,7732.24574740567
154413.916734801,15764.5385031429,45.1746510891593,7736.8859852879
423486.173286169,43409.88674838,108.562454597438,21471.7553125682
178468.51656211,17864.8894746374,56.8186220908905,8694.76547680416
137187.204536216,13503.2975421292,40.4422549677517,6170.1739478814
129505.959267392,12607.9743472252,33.4502589065067,5268.36091262056
123250.660106027,11908.108238438,27.9688861554918,4790.13750846686
114772.681206673,11141.1004502631,22.9176249052981,4854.38600357165
108869.622752572,10557.4460386008,19.0896529116321,4606.97025487676
103589.190130471,10086.4913845704,16.21188321252,4562.8612496744
103236.079874433,9995.70186473796,15.5849150081449,4683.03711639484
95414.7681242052,9169.2047457988,13.0898857423853,3996.21129186286
93114.6016476126,8870.52092094832,11.6358525014787,3620.63923276909
80789.7360333376,7562.6162078483,9.28396317642879,2714.47902252869
78825.7603057221,7315.91576600273,8.2226205234465,2602.18753997195
74274.8833885759,6723.00707580839,7.64920649152716,2285.00167826991
73634.9681816477,6499.15591531256,6.95791270562788,1822.36174431866
74258.5664712652,6434.49150799613,6.58178008331813,1717.01147790208
74867.3720545192,6309.66049180347,6.29237376027975,1380.56247626296
63424.7271072246,5207.31610094466,5.15122559785719,1000.13989192283
62782.5539005221,4982.81281793028,5.19117707912794,1048.65338493065
68736.7843198268,5339.97195531827,5.41338550385773,1154.71146747384
127888.066736922,9690.15054163752,9.68278721442874,1907.05795394068
119915.896928553,8948.2946737802,10.7147490384646,2059.83812920866
165430.471423273,12056.2338869889,16.0240556811191,2628.45140099435
135820.944270392,9778.42894075744,15.4400365832467,2432.98491475746
94611.1137498311,6652.06294840031,11.2768238894864,1559.84752608721
88370.8739215396,6148.80221998862,9.98494833769375,1649.462862236
166979.74687531,11404.3201364952,17.9528872782421,3029.2997233919
89512.7210675196,6041.34422978245,10.9524770757629,1728.75521065367
165148.564844505,11034.6096363557,18.9342371527347,3353.35033074883
136920.700521911,9080.12391646261,17.3407956301255,2927.08336819163
158057.791244246,10283.8952463119,20.5719713228082,3158.1438434931
139115.90210673,8986.79089510536,19.0118391625604,2931.1460736238
141027.885017469,8959.69378624647,19.417535571908,2783.43886965794
131517.485921465,8337.84190161351,18.2150125691821,2933.12068836307
136353.374740761,8574.94373664931,19.0360728738801,3251.8402223779
144960.516393047,8994.5080390433,20.1726803951712,3191.74619253452
135991.686552388,8370.84068676486,19.1469165444108,2986.82025984629
124572.528464405,7640.11013362367,17.4680289017763,2879.21053534503
112091.286572627,6918.87145149879,15.3063010017441,2941.58574412275
106959.67394193,6438.64471186045,14.5152172832746,2497.67142411511
102492.959555589,6162.40740074643,13.2597807392966,2506.6201778466
93063.935434203,5610.66246098975,11.5776004201363,2474.20141436581
96239.6581895971,5816.09703866659,11.427850278301,2707.03099990353
92902.7570894811,5522.0767254179,10.8398164038776,2367.32555070867
95300.3948557981,5587.76818758384,10.6434895655963,2160.60512731287
96994.9280897898,5625.51170748473,10.8841415872045,2275.92347964654
87072.3972536598,5016.49149763819,9.58671939609981,2012.44006587468
79640.1815513458,4527.89393824628,8.61350285188217,1787.83657301694
75543.4149111423,4212.05350628546,7.87572400325307,1504.39027418099
77571.2841020708,4290.67181462762,7.65342056480424,1508.7488276986
68243.0915328244,3744.26208483589,6.4527922831753,1305.07712435193
119324.974289344,6408.65275805804,10.856787093455,2009.79683068599
99555.3760772992,5224.66680655936,10.1077011015136,1596.60036419712
103153.020988725,5348.36778581449,10.5647760968099,1627.57981988074
80677.290110488,4140.52604596022,8.34524589420319,1265.33515838934
73860.8105885213,3748.59288873982,7.31682191091859,1130.55224031118
66317.5902605379,3328.566158168,6.23502013361862,989.928753863091
59467.6797237477,2962.30526517022,5.25232396367663,907.948607119989
53493.7752716781,2635.14681400052,4.66998091268521,911.239037233963
48409.5226781774,2356.33490646992,4.09476736162077,863.241252249022
43808.0333957339,2134.92649810667,3.39332927202374,835.384971129672
46489.7661577928,2295.32011034327,3.37292962869875,1074.20933572515
43955.2459214132,2217.11314457704,2.97708824233694,1195.84744918649
40215.4342534273,2033.15014529513,2.53424586151096,1066.84076811052
37434.2790345979,1924.65830238472,2.22860339929116,1106.81306327213
34876.5851855825,1866.03103139559,1.92447605798882,1263.05768493038
32781.6879246775,1793.14416664025,1.72868796895022,1280.94009807014
31930.8879481212,1799.22157748907,1.61925891129355,1398.08045952391
31244.8491248983,1810.61442618893,1.4741601718459,1421.93962212615
34032.1904786558,2058.94970040399,1.50972834810769,1733.09209070272
47721.0483961762,2942.25078496585,2.03438622024335,2355.78125151406
60967.2942624498,3884.6488424846,2.71804186011796,3142.53976279207
43709.8774298418,2950.12995334312,2.16214464644832,2631.22189699484
37795.0003561445,2598.85923173624,1.92377118898788,2412.5743404793
38655.367865521,2725.33586591763,1.90659988784633,2489.72066467324
37916.9207211414,2749.57438363582,1.85030089883465,2568.70411812071
34307.4062462794,2497.53313932053,1.62952550853054,2098.68371980566
32438.2962466031,2424.41798591708,1.48192494361281,2042.8793738316
31390.0785274259,2339.39648866007,1.38464238657132,1784.26641107606
31859.8617075578,2426.14433901619,1.35603642746501,1889.53645205144
32093.0574296568,2482.10275242832,1.33358630945456,1926.8670880205
31161.8568989384,2441.92605605314,1.27234864733536,1876.82944312858
30659.7653651664,2448.79158245599,1.21040174339108,1848.42301772064
30790.7161813734,2482.15725373547,1.18152869878284,1777.51770197601
30883.5633796098,2505.9596885748,1.17505316613737,1765.32199082534
30691.8528052971,2499.16021099141,1.16026340359961,1715.28955946705
33504.755810222,2656.0583446751,1.28950703158304,1653.98484509997
36664.8289376712,2917.49406183142,1.4394470702702,1917.0923280246
39986.9744052615,3199.56208579687,1.61284738079675,2163.22424041198
35691.5896651355,2863.27041537462,1.50230236654062,1974.82333966041
33262.3923102367,2661.98090318325,1.42111929413798,1815.83643884226
31868.7333113268,2525.21052690951,1.37775587427534,1679.21907419102
31342.6907078773,2474.36172802643,1.34340534019022,1596.73821815033
31137.3454137989,2430.88641752566,1.29127107247282,1375.51070057867
30894.3840661279,2389.99468595764,1.24423260385504,1214.28619354193
30524.0492822274,2400.80121998426,1.19696244489842,1321.47294800402
30550.4810878704,2386.88136003835,1.26376149069885,1415.37915117865
30543.667462518,2402.79904990941,1.22494035059597,1405.92313436192
30484.5193050067,2428.17005680836,1.19120755479609,1452.09635817291
30498.9055397436,2464.41546165933,1.16459065311111,1512.04118084978
30589.1754141653,2506.8811097692,1.14558529646562,1563.59479018835
30815.9634387427,2515.76667082525,1.25836872886915,1677.27770227355
31132.3445156102,2537.67794049346,1.28617934482617,1663.59246615777
31219.0766747739,2543.14221405336,1.33199404098181,1671.06187080513
34308.6104033016,2793.63277880407,1.48403457032318,1803.97171854238
36023.7009158487,2977.70005258363,1.60699989635802,2049.82813368245
36984.7171639383,3088.28784314212,1.61945408131882,2185.97382058986
38923.6771114918,3313.62771774187,1.69161172193579,2389.42247448387
52108.9689437888,4517.1923298899,2.26925598902538,3287.14908335555
106369.011327007,9399.06763444396,4.89679988398592,6921.20686544495
209609.329126654,18555.0957817939,12.1649904361161,12738.5215678291
121249.553023936,10844.0650973835,10.5471098358472,7312.76265064324
69145.2422605363,6330.36919282216,6.5798758071474,4480.1568600399
132805.771710384,12373.0913557863,12.2853301506305,8846.07044234949
144384.429451492,13421.5452022283,14.7221723352789,8798.81188616927
91515.1866791799,8739.41750021851,10.2547973306815,6157.68291987783
96484.0872450696,9444.52762480702,10.6942813769299,6952.78532153814
79922.8149053043,7906.34456649347,8.85192724294616,5654.52574205817
179619.367190526,17894.443354725,19.3374282856349,12285.2644680574
164957.038943736,16550.7228580274,20.3665521242614,10984.7141641336
128253.955857198,12875.077012157,17.1934209976044,8021.8355370374
148132.095774192,14914.0529405166,20.1743910755439,8917.20216109841
164694.289151011,16733.0969507352,23.335145120178,10018.1810965024
155924.940901986,16359.7711173005,23.2954039821572,11073.8105674747
147690.4152101,15883.506221501,22.7868134680987,11345.0222255806
140310.509450047,15340.7302605771,22.0141901357542,11001.6378682637
133949.353035791,15074.6858207804,21.1304095442602,11454.9440904792
128267.611612191,14768.7220776037,20.178777289169,11436.9687795302
122542.035022016,14226.1465388877,19.1084291263689,10510.2351301151
118016.727297732,13977.1162564037,18.1435594630192,10455.5633400793
117070.178225334,14164.1627437384,17.6867797336602,10764.3858765778
112819.636678928,13850.6798200338,16.7760768064997,10356.8079765222
107017.910593612,13210.0005696721,15.61729233938,9349.05639527841
112302.271343299,13938.2423321588,16.0085062066519,9406.49542483582
113321.472860882,14274.4642280518,15.9474215671001,9691.35926279624
105902.727477132,13373.1199495379,14.7645168171398,8573.2775677863
106191.231412318,13456.0005494846,14.542244900986,8249.30139660442
98433.3454202878,12727.4848453682,13.2833132584363,8228.0051477693
177655.875202227,23465.5302556013,23.420497705102,15892.555485264
234654.596268046,31233.5886755713,33.8343085184652,20533.1743057158
202491.736789948,27424.5505606144,33.4846561115888,18471.3139478196
180305.713027558,24876.5299998737,31.9320989077215,17172.9064084892
166847.769050768,23402.5302126582,30.4986430500009,16314.653914733
158729.073152595,22555.7329893046,29.3743803761856,15589.7392008085
152089.073761063,21943.6730514133,28.2059796022516,15217.1924573464
144648.620103549,21181.368967787,26.6967044117492,14697.9991754064
136370.153066327,20055.0125966681,24.8779019896941,13222.1525578698
127343.564147633,18806.1699209194,22.8064049673633,11850.8894365821
125502.843992692,18460.9328316089,21.9129183245944,10672.9382000992
108457.81336389,16214.557468482,18.4924990200179,9790.9196904044
100873.945824289,15330.4937372866,16.5268922778455,9589.91517997062
94997.8827292531,14654.1356966253,14.8971537952984,9351.26147273732
90015.3439173691,13929.0968941838,13.4864411553028,8477.66781851078
85800.2705818663,13336.2944036911,12.2714624476426,7847.47058861007
82200.3798030481,12955.5058542852,11.2227003510528,7819.65157881978
78925.8453350973,12453.9415701832,10.2924246924646,7130.52401485003
75951.7911664374,12137.1565200285,9.46789865812553,7109.40289359406
73383.7896698195,11861.2241342218,8.75282737497245,7026.00603199582
78353.5827323275,12771.04061104,8.95400284029324,7502.78422417328
80136.8496165156,13178.9548384294,8.89935845602343,7714.289974548
76141.350523702,12652.1242437566,8.27674183183816,7444.92858559182
72138.6188879395,12017.9769961057,7.64469663397759,6783.76116834395
69002.8183059848,11446.3066454171,7.10180794499712,5958.73284044487
66680.8199377593,11150.4287550022,6.65253530806281,5871.24179683847
64812.4542714448,10960.5696328429,6.26634949378491,5945.77828888907
68704.9761989203,11716.7178446148,6.44092120464498,6394.90297359003
107597.873696911,18407.851231797,9.90435204436684,9765.62723596277
108273.398458723,18689.7466187215,10.6314179462546,10050.1036249074
101137.914286572,17579.3430453016,10.46760212838,9434.77996590974
96409.9688042111,16779.028859759,10.2761196767049,8659.47822915001
103583.592319575,18081.7708725216,11.2161664506742,9124.03339505386
99516.9478599521,17456.2945850449,11.0583912911042,8749.73184524932
147812.039389528,25950.0739061297,16.6630937342546,12566.6772231341
172464.202193199,30475.2091728812,21.3047805340964,14927.4039028012
163355.137295186,28864.3959414708,22.4517259512576,13611.8866285382
201274.934263423,35616.6590272476,29.6614341622494,16433.2015591607
287657.895136531,51070.7036570545,46.9315116100505,23457.9900500525
631794.552847763,112729.61458321,122.155946606219,52283.4481540186
602979.564202099,107832.524969222,172.537887919504,49500.1705940754
524798.890321959,93706.8749904833,188.100434785906,41342.8614464542
491894.091322701,88183.8509334079,198.642377606823,39259.1647987339
477645.283268933,85850.7867417623,208.039239870675,38047.5514068196
455014.995198534,81855.2599919979,209.050295722768,35621.5313005046
418936.249744967,74888.1053211273,199.036380452786,30120.7055947884
385595.128265997,69133.3475594474,185.557860457471,28156.027317468
352992.529665462,63499.7972176562,169.391702261942,26198.1991925006
340738.332032608,61424.7671336039,160.958655551387,25333.6944271832
326619.390411612,58837.9836494084,151.461784034178,23657.3482160879
313203.836875698,56556.9527848415,142.108002873526,22863.8900859833
300339.204532699,54327.2102232992,132.96885744568,21918.0063200158
288425.080030135,52247.9029443208,124.313781050993,20976.1867369704
276444.658169393,49469.2812300857,115.789977207211,17324.5595293442
265004.270425315,46841.447474879,107.675414255578,14318.5492301128
253377.057536538,44234.4242920451,99.7191630881252,11812.5373740904
242064.481325412,41749.2650458999,92.1256966365753,9801.83414243866
231510.270205597,39443.7311632831,85.0756898582094,8154.577171121
230143.217339721,38720.3995180188,81.5677873204924,7019.87746201969
247077.6158364,41065.9425205008,84.8001466981339,6612.34432250111
254218.184591823,41747.404159987,85.7168901341712,6024.17770597219
290460.513046277,47116.8255138149,96.8846332322098,6080.66030492724
246360.722036105,39486.6711775039,83.2020829054169,4626.24384350241
234157.793596787,37087.5387868022,77.8621173153566,3974.8207456593
222889.23501181,34887.4522556869,72.6082952339938,3446.45008957348
214110.894453658,33117.8613996525,68.0604329486492,3031.18903225512
207429.567538647,31709.0857367217,64.2072791609934,2721.30427928498
201218.439738162,30400.7891900107,60.6143696632051,2466.52524015832
196023.046135126,29258.1729251309,57.4460714306801,2210.76723698155
189170.385196196,27888.4871155614,53.9481039759118,1952.40779395548
181142.563122383,26383.3693991319,50.2185343352978,1745.77417878131
173289.018367636,24943.8257124072,46.6115618752737,1601.51531926385
166781.913713881,23725.3091540787,43.4485274002019,1483.57637289431
160044.565420098,22502.0830897205,40.3508714087917,1386.81971722415
155703.371016099,21638.7829150856,37.9536807375699,1324.74569903921
151488.043618473,20805.8890882991,35.7338815300807,1252.62622224583
180875.326441057,24551.5950736197,41.3220901759707,1461.50898396332
188064.23557673,25225.6409595048,42.9027751439497,1476.97270803806
287657.153264298,38106.985744171,65.9660680892557,2114.36949308685
804642.592392237,105337.549437636,201.429737369517,5843.5249102061
893035.615530248,115469.549698212,331.992579345905,6395.84485728655
913241.067528506,116629.401285601,448.754116619955,6493.44368681015
709946.007403785,89548.2005272114,422.99161213622,5003.65116172431
820494.157539225,102236.41215083,527.329991168892,5737.17998047632
604629.943277688,74403.132984534,425.788558699886,4139.07277525859
561991.069595637,68307.6620575576,400.484663105864,3752.77542876657
666157.774103845,79952.5778389911,473.747308906641,4240.48182126507
649799.423108134,77010.4270414153,474.907112208073,3988.71362152819
549615.242057112,64361.6409722896,408.982757414734,3425.8464429956
793391.342574845,91807.0095348112,583.314381027732,4978.2267501257
762126.338436672,87114.1954471317,591.905046750878,4762.23518516971
1182118.74617484,133481.788237971,951.797719291487,7363.52418693449
1263809.18039944,140843.178691815,1154.19261481217,7550.27315196777
973729.570935441,107154.137104978,993.408481592849,5847.97315344931
986555.520066566,107239.539112298,1037.64297237234,5958.63683843643
1004427.67975109,107786.484484685,1085.59684958325,5842.82560493211
931534.2727802,98728.935503038,1032.80004627803,5410.68951875689
863475.317481456,90345.2993114221,964.944423419853,4814.25063655595
808863.364012119,83607.9816489729,898.873659082792,4559.5264763211
822617.638905995,83989.0222646254,900.874214469814,4605.24549116517
801994.54210045,80895.5942814703,869.630959109955,4516.63828873603
852576.313816323,84964.6631609971,913.24488807228,4823.89437211603
695577.463676324,68420.3634512658,744.421373214278,3695.31673359384
672512.555019644,65359.3445974952,698.097263032333,3592.59681649552
648036.054657234,62191.9395951867,652.215109064957,3326.24751073805
625845.798349854,59357.2930863392,610.238342702471,3274.96700352006
989133.831878292,92698.043550578,934.04411009873,5185.38631390907
986183.863495215,91305.5484332151,977.550473115988,5229.26819924043
632435.810254771,57853.5234472248,651.414286143277,3404.42817404142
784243.121044581,70901.4329429686,777.762044853388,4241.14139265469
588422.636727626,52541.6524418816,582.553683186376,3083.32981529312
785766.311132311,69358.5038081987,746.009977721289,4187.52023943959
967285.25596125,84382.8344821792,923.62191872464,5208.52542890387
933092.460030346,80419.240023178,929.165404420865,5004.35261193472
636390.446971673,54195.4830916142,651.1949930478,3423.80443443956
893806.156880483,75183.0629027462,882.112279160288,4604.19037113631
882852.535343176,73378.7947102697,889.897188046811,4555.86887280389
965881.961089227,79192.361501592,988.532435026372,4447.14040379474
1423247.96211964,115311.427568695,1498.73810207133,6717.8741938893
2157594.42344314,172658.241740956,2522.92179509596,10361.0313326363
2310602.84234341,182180.223366833,3265.49555737667,9967.48689462049
2305484.42269096,179400.434797952,3798.3059251837,10284.8590133098
2146745.26151181,164850.775852223,3954.30795728138,9761.59166761672
1637994.55288467,124124.478805431,3231.41033603997,7456.56975559797
1204572.11562794,90140.5267492865,2386.50027693152,5553.51959465778
1155578.60381856,85398.034245376,2198.29743456832,5242.48362850073
1111543.4387071,81094.0826276043,2030.12543437164,4837.63023877361
1072652.25708886,77325.3775401019,1881.34683370425,4756.23341999014
1065102.65459256,75869.9755438181,1795.08230134277,4787.70993291405
1013364.50096985,71280.2089671408,1648.03319462294,4404.12068838794
966363.358700969,67127.7556445001,1513.77334318159,4082.55552502394
918484.827567435,63049.4335149355,1384.09188422975,3938.31990973121
879073.471612957,59625.2747645057,1272.44320453264,3770.88226939747
830121.700514532,55638.7681009289,1153.69441121704,3565.40060489544
827256.708087748,54794.7409321539,1101.64797802377,3553.73069056538
1543429.15915572,101047.38253281,1979.24547332774,6686.93039284136
1486941.52912172,96065.8461911226,2056.03392729383,6125.94917828377
1445692.82057209,92206.8521894303,2104.18635174797,5816.11598466438
1395930.48573332,87886.6899830671,2105.27542028587,5449.97322118458
1335834.54140494,82964.7610723659,2060.27716479162,4839.79772474396
1297127.94422332,79511.025173712,2022.16640008423,4529.59399715192
1253691.25356376,75924.254299399,1962.2176451914,4528.6063030045
873723.719362598,52209.618633399,1364.46840480272,2962.84963724955
830356.060082659,49028.1720324275,1232.10838773704,2866.58415221379
496659.231918492,28985.6134570965,700.27138070541,1771.36642312491
469352.481395805,27077.2914430638,601.806223665637,1691.68185817286
1058952.87706233,60392.9314231557,1238.55623931353,3850.63828030861
1036755.11442436,58409.070850438,1235.33994871462,3758.40037272615
1164635.23001449,64761.008748222,1403.99972886025,3972.29256710678
1889807.45703643,103691.974373963,2347.9859813851,6038.68237933364
2951094.74701745,159574.689802971,4179.54400914518,8523.0452911747
