"time","yah_flow_vol","pb_flow_vol","total_inflow_volume"
"1999-03-04",568192.4064,33046.3584,601238.7648
"1999-03-05",565869.1968,36056.9664,601926.1632
"1999-03-06",563365.6704,35616.7584,598982.4288
"1999-03-07",552338.4384,34292.4192,586630.8576
"1999-03-08",516921.4368,20177.0784,537098.5152
"1999-03-09",539107.4016,31695.1488,570802.5504
"1999-03-10",538209.1008,32039.712,570248.8128
"1999-03-11",525487.5648,31012.848,556500.4128
"1999-03-12",518607.1872,31538.592,550145.7792
"1999-03-13",543250.7136,44492.3712,587743.0848
"1999-03-14",569476.3968,61255.7856,630732.1824
"1999-03-15",531117.8208,52443.5904,583561.4112
"1999-03-16",516592.512,51846.48,568438.992
"1999-03-17",509196.1536,51320.6496,560516.8032
"1999-03-18",499686.8832,48803.7312,548490.6144
"1999-03-19",492837.8688,45828.9792,538666.848
"1999-03-20",484176.8736,42041.8944,526218.768
"1999-03-21",470813.04,37367.9136,508180.9536
"1999-03-22",462377.376,34300.6272,496678.0032
"1999-03-23",453738.672,31843.0656,485581.7376
"1999-03-24",440491.7376,28864.944,469356.6816
"1999-03-25",400094.0352,26895.3696,426989.4048
"1999-03-26",386547.0336,26106.9696,412654.0032
"1999-03-27",416663.7408,25252.8192,441916.56
"1999-03-28",231448.4928,23954.4864,255402.9792
"1999-03-29",160325.4816,25795.152,186120.6336
"1999-03-30",394900.0992,24503.9904,419404.0896
"1999-03-31",379125.792,22808.736,401934.528
"1999-04-01",367552.4256,21954.9312,389507.3568
"1999-04-02",359891.0784,21558.6144,381449.6928
"1999-04-03",477503.1648,88251.2928,565754.4576
"1999-04-04",514082.592,90603.5328,604686.1248
"1999-04-05",336634.0992,109794.96,446429.0592
"1999-04-06",547038.2304,118012.6368,665050.8672
"1999-04-07",549002.7936,100603.8144,649606.608
"1999-04-08",660010.9824,160337.4048,820348.3872
"1999-04-09",889727.2416,231930.864,1121658.1056
"1999-04-10",892185.3216,215474.6016,1107659.9232
"1999-04-11",746583.696,181341.6768,927925.3728
"1999-04-12",815219.6832,133305.8688,948525.552
"1999-04-13",720626.0256,97433.3664,818059.392
"1999-04-14",876728.5344,72683.4816,949412.016
"1999-04-15",789961.9392,60906.7296,850868.6688
"1999-04-16",663748.3872,52633.152,716381.5392
"1999-04-17",948925.9296,44114.112,993040.0416
"1999-04-18",829146.672,41906.8512,871053.5232
"1999-04-19",917061.6096,37681.8048,954743.4144
"1999-04-20",920441.3184,46411.5744,966852.8928
"1999-04-21",983940.1344,86774.7168,1070714.8512
"1999-04-22",1378834.6176,269568.1728,1648402.7904
"1999-04-23",1807124.8608,464615.6544,2271740.5152
"1999-04-24",1819157.2704,456491.808,2275649.0784
"1999-04-25",1793274.5952,284523.2352,2077797.8304
"1999-04-26",1401384.4992,170894.5344,1572279.0336
"1999-04-27",1443584.4192,148770.9504,1592355.3696
"1999-04-28",1473109.8048,132829.1136,1605938.9184
"1999-04-29",1424476.1088,101956.9248,1526433.0336
"1999-04-30",1878116.3712,81303.4368,1959419.808
"1999-05-01",1751361.5232,65861.7696,1817223.2928
"1999-05-02",1701076.464,54123.552,1755200.016
"1999-05-03",1607621.2992,45223.488,1652844.7872
"1999-05-04",1520900.928,40173.408,1561074.336
"1999-05-05",1440036.2304,36385.9776,1476422.208
"1999-05-06",1577463.0336,83786.9184,1661249.952
"1999-05-07",1515877.3728,72821.6352,1588699.008
"1999-05-08",1460316.816,74633.184,1534950
"1999-05-09",1397039.9616,69839.9712,1466879.9328
"1999-05-10",1331186.0544,62713.7856,1393899.84
"1999-05-11",1266541.1424,56728.7712,1323269.9136
"1999-05-12",1104794.8992,58898.88,1163693.7792
"1999-05-13",1065532.8384,54764.5536,1120297.392
"1999-05-14",1140012.9216,50479.632,1190492.5536
"1999-05-15",1079511.7536,43697.9232,1123209.6768
"1999-05-16",1322536.6368,194930.7552,1517467.392
"1999-05-17",1380940.704,331735.6512,1712676.3552
"1999-05-18",1297408.9248,379824.0768,1677233.0016
"1999-05-19",1401274.6848,277343.136,1678617.8208
"1999-05-20",1690601.328,180090.6912,1870692.0192
"1999-05-21",1663644.0096,128461.4208,1792105.4304
"1999-05-22",1653860.7648,101900.7648,1755761.5296
"1999-05-23",1573034.256,90246.528,1663280.784
"1999-05-24",1286065.9872,71548.3584,1357614.3456
"1999-05-25",1559692.8864,59874.5952,1619567.4816
"1999-05-26",1493049.6288,51485.9328,1544535.5616
"1999-05-27",1415998.5408,44500.4064,1460498.9472
"1999-05-28",1283467.68,39193.5456,1322661.2256
"1999-05-29",1261266.4224,35151.2352,1296417.6576
"1999-05-30",1184295.5136,31430.592,1215726.1056
"1999-05-31",1123865.9712,27055.728,1150921.6992
"1999-06-01",1141623.1584,46583.6832,1188206.8416
"1999-06-02",1178454.96,55765.4976,1234220.4576
"1999-06-03",1106066.88,53093.7504,1159160.6304
"1999-06-04",1091694.7584,73722.4416,1165417.2
"1999-06-05",1067652.576,71557.0848,1139209.6608
"1999-06-06",1124761.5936,108241.056,1233002.6496
"1999-06-07",1146858.3936,106199.3376,1253057.7312
"1999-06-08",1126195.056,95088.384,1221283.44
"1999-06-09",1115053.344,107226.6336,1222279.9776
"1999-06-10",1110145.0464,122154.1344,1232299.1808
"1999-06-11",1129790.7648,125234.0352,1255024.8
"1999-06-12",1127437.5744,126769.8816,1254207.456
"1999-06-13",1013679.792,190444.8672,1204124.6592
"1999-06-14",1255595.6448,148457.9232,1404053.568
"1999-06-15",1148729.2128,119178,1267907.2128
"1999-06-16",1188843.0048,91843.5456,1280686.5504
"1999-06-17",1114333.2864,72779.3856,1187112.672
"1999-06-18",1104505.9776,56929.2192,1161435.1968
"1999-06-19",1051518.24,44953.92,1096472.16
"1999-06-20",1003636.224,37415.0016,1041051.2256
"1999-06-21",953672.1408,31835.376,985507.5168
"1999-06-22",931604.112,36837.504,968441.616
"1999-06-23",950110.56,42937.776,993048.336
"1999-06-24",899523.8784,45926.9568,945450.8352
"1999-06-25",876535.344,42231.5424,918766.8864
"1999-06-26",821385.792,37225.9584,858611.7504
"1999-06-27",773684.352,33099.4944,806783.8464
"1999-06-28",593216.6112,39187.2384,632403.8496
"1999-06-29",769668.3936,36867.1392,806535.5328
"1999-06-30",758208.0384,50650.7904,808858.8288
"1999-07-01",822430.1088,67972.0032,890402.112
"1999-07-02",774424.4544,57922.992,832347.4464
"1999-07-03",747164.9088,55350.0864,802514.9952
"1999-07-04",722640.2688,50439.3696,773079.6384
"1999-07-05",568965.168,44571.3408,613536.5088
"1999-07-06",408129.6672,40544.928,448674.5952
"1999-07-07",642723.7248,33518.1024,676241.8272
"1999-07-08",346404.1248,29776.464,376180.5888
"1999-07-09",452997.9648,31118.688,484116.6528
"1999-07-10",549956.4768,26691.0336,576647.5104
"1999-07-11",377881.8048,24533.712,402415.5168
"1999-07-12",211429.0944,22203.8496,233632.944
"1999-07-13",444091.248,19219.8528,463311.1008
"1999-07-14",495782.2944,19492.5312,515274.8256
"1999-07-15",472754.9664,17758.8288,490513.7952
"1999-07-16",477935.5104,30186.3456,508121.856
"1999-07-17",592399.0944,48622.8096,641021.904
"1999-07-18",582106.3488,47118.5856,629224.9344
"1999-07-19",600289.5744,65474.784,665764.3584
"1999-07-20",672219.648,123097.2768,795316.9248
"1999-07-21",582108.4224,161282.6208,743391.0432
"1999-07-22",721609.4304,144001.4976,865610.928
"1999-07-23",481557.312,125729.28,607286.592
"1999-07-24",759446.5824,100202.7456,859649.328
"1999-07-25",642533.3856,76131.792,718665.1776
"1999-07-26",535232.9664,71221.68,606454.6464
"1999-07-27",660088.3968,58285.2672,718373.664
"1999-07-28",513721.6992,46581.4368,560303.136
"1999-07-29",703595.2032,37381.2192,740976.4224
"1999-07-30",614444.3136,40219.4592,654663.7728
"1999-07-31",412782.1344,60863.2704,473645.4048
"1999-08-01",393653.52,48806.4096,442459.9296
"1999-08-02",638148.3264,43946.1504,682094.4768
"1999-08-03",361590.48,40769.4816,402359.9616
"1999-08-04",359127.9936,38557.296,397685.2896
"1999-08-05",634545.1872,33239.5488,667784.736
"1999-08-06",606035.0016,27813.7152,633848.7168
"1999-08-07",345517.8336,37262.592,382780.4256
"1999-08-08",636639.5232,31622.5728,668262.096
"1999-08-09",482560.5024,34041.6,516602.1024
"1999-08-10",600152.112,36274.8672,636426.9792
"1999-08-11",592922.6784,31942.5984,624865.2768
"1999-08-12",283902.4512,43124.5728,327027.024
"1999-08-13",318004.1856,37388.8224,355393.008
"1999-08-14",426889.872,35448.624,462338.496
"1999-08-15",541378.1664,30955.2192,572333.3856
"1999-08-16",396244.7424,26806.2048,423050.9472
"1999-08-17",507809.0016,25086.8448,532895.8464
"1999-08-18",505534.8672,26199.504,531734.3712
"1999-08-19",511508.9088,27210.816,538719.7248
"1999-08-20",353693.3472,27504.9216,381198.2688
"1999-08-21",476130.1824,24728.8896,500859.072
"1999-08-22",451104.5952,21296.4768,472401.072
"1999-08-23",475051.824,62916.048,537967.872
"1999-08-24",503361.8208,64465.2864,567827.1072
"1999-08-25",553396.752,61423.6608,614820.4128
"1999-08-26",470243.9232,55691.7984,525935.7216
"1999-08-27",232822.7712,48083.328,280906.0992
"1999-08-28",224006.5152,40482.8928,264489.408
"1999-08-29",295773.3792,32374.5984,328147.9776
"1999-08-30",415834.2144,27059.0976,442893.312
"1999-08-31",266092.3008,23906.7072,289999.008
"1999-09-01",376977.7152,21331.6416,398309.3568
"1999-09-02",222320.8512,19087.3152,241408.1664
"1999-09-03",389618.9856,16134.336,405753.3216
"1999-09-04",181944.8352,15865.3728,197810.208
"1999-09-05",137745.6192,13997.4048,151743.024
"1999-09-06",276570.5472,13212.2016,289782.7488
"1999-09-07",121142.736,13338.432,134481.168
"1999-09-08",118203.84,14451.0912,132654.9312
"1999-09-09",110189.6352,11229.9264,121419.5616
"1999-09-10",222278.3424,12107.4048,234385.7472
"1999-09-11",201587.0976,12711.2544,214298.352
"1999-09-12",90943.2576,10295.3376,101238.5952
"1999-09-13",86113.4976,11158.9056,97272.4032
"1999-09-14",81228.96,11587.6224,92816.5824
"1999-09-15",149430.0096,10858.1472,160288.1568
"1999-09-16",71630.784,11596.176,83226.96
"1999-09-17",233478.2016,11944.0224,245422.224
"1999-09-18",100429.7184,11700.9792,112130.6976
"1999-09-19",57019.8528,9283.9392,66303.792
"1999-09-20",85793.6448,10439.5392,96233.184
"1999-09-21",75624.7104,10449.3024,86074.0128
"1999-09-22",192369.0816,11542.8672,203911.9488
"1999-09-23",48150.288,11115.0144,59265.3024
"1999-09-24",44828.8992,10456.4736,55285.3728
"1999-09-25",178161.8976,11298.96,189460.8576
"1999-09-26",178086.816,14750.4672,192837.2832
"1999-09-27",217345.3344,31367.952,248713.2864
"1999-09-28",105281.1648,34232.4576,139513.6224
"1999-09-29",108202.6944,35437.9104,143640.6048
"1999-09-30",266510.3904,38717.9136,305228.304
"1999-10-01",208120.5792,42217.632,250338.2112
"1999-10-02",214985.1456,43883.9424,258869.088
"1999-10-03",229387.0752,47775.9168,277162.992
"1999-10-04",297908.8416,45532.5408,343441.3824
"1999-10-05",122374.7136,41453.6832,163828.3968
"1999-10-06",279676.6272,35582.4576,315259.0848
"1999-10-07",223732.8,30731.9616,254464.7616
"1999-10-08",269714.5344,26228.448,295942.9824
"1999-10-09",215235.792,25044.8544,240280.6464
"1999-10-10",108954.6336,22182.6816,131137.3152
"1999-10-11",254888.5536,19434.1248,274322.6784
"1999-10-12",101317.392,17177.7024,118495.0944
"1999-10-13",198378.6336,16382.736,214761.3696
"1999-10-14",245431.0368,15471.1296,260902.1664
"1999-10-15",188211.4272,18036.9504,206248.3776
"1999-10-16",117849.6,25377.4944,143227.0944
"1999-10-17",201866.688,20940.336,222807.024
"1999-10-18",196349.616,22256.3808,218605.9968
"1999-10-19",104268.1248,23449.824,127717.9488
"1999-10-20",242451.9648,22364.0352,264816
"1999-10-21",98551.2096,22111.4016,120662.6112
"1999-10-22",94771.9872,19476.2016,114248.1888
"1999-10-23",91525.248,17815.5072,109340.7552
"1999-10-24",224310.2112,16960.32,241270.5312
"1999-10-25",85478.112,16379.7984,101857.9104
"1999-10-26",157087.0368,15154.0416,172241.0784
"1999-10-27",78236.7552,14474.9376,92711.6928
"1999-10-28",75271.0752,13296.096,88567.1712
"1999-10-29",81663.4656,13058.928,94722.3936
"1999-10-30",136685.5776,13500.2592,150185.8368
"1999-10-31",72161.8848,13277.6928,85439.5776
"1999-11-01",68544.4032,13105.8432,81650.2464
"1999-11-02",64955.52,11859.9552,76815.4752
"1999-11-03",63114.1632,12191.7312,75305.8944
"1999-11-04",61445.3472,12337.488,73782.8352
"1999-11-05",59400.1728,12195.6192,71595.792
"1999-11-06",57737.4912,12441.9456,70179.4368
"1999-11-07",55598.4,12135.6576,67734.0576
"1999-11-08",163035.4176,12047.9616,175083.3792
"1999-11-09",159596.0064,12006.144,171602.1504
"1999-11-10",54875.1456,16885.584,71760.7296
"1999-11-11",63176.8032,16083.0144,79259.8176
"1999-11-12",96175.9872,14862.8736,111038.8608
"1999-11-13",59684.4288,15050.016,74734.4448
"1999-11-14",56785.104,14047.2576,70832.3616
"1999-11-15",55405.0368,14116.896,69521.9328
"1999-11-16",54534.1248,13986.6912,68520.816
"1999-11-17",89232.7104,14115.0816,103347.792
"1999-11-18",53347.4208,14501.2032,67848.624
"1999-11-19",51968.5632,13976.4096,65944.9728
"1999-11-20",51655.8816,14192.3232,65848.2048
"1999-11-21",150517.3536,13948.9344,164466.288
"1999-11-22",154263.1392,18153.3312,172416.4704
"1999-11-23",100447.4304,43622.1504,144069.5808
"1999-11-24",104787.216,39047.4432,143834.6592
"1999-11-25",97699.2192,50413.7088,148112.928
"1999-11-26",97463.4336,49586.7744,147050.208
"1999-11-27",101313.504,44975.7792,146289.2832
"1999-11-28",101904.7392,38551.7664,140456.5056
"1999-11-29",100612.8864,33230.4768,133843.3632
"1999-11-30",116643.3696,29077.92,145721.2896
"1999-12-01",216771.7248,25913.088,242684.8128
"1999-12-02",212189.4144,22682.7648,234872.1792
"1999-12-03",237183.552,32349.9744,269533.5264
"1999-12-04",121381.4592,38173.7664,159555.2256
"1999-12-05",127784.2176,40092.4512,167876.6688
"1999-12-06",146015.3088,38484.2016,184499.5104
"1999-12-07",261269.6256,36911.376,298181.0016
"1999-12-08",153581.5296,34765.1136,188346.6432
"1999-12-09",135186.8832,42718.1472,177905.0304
"1999-12-10",170091.1008,40786.7616,210877.8624
"1999-12-11",140709.2256,36259.1424,176968.368
"1999-12-12",181010.0736,32608.9152,213618.9888
"1999-12-13",184555.2384,29596.4928,214151.7312
"1999-12-14",190981.6704,26574.5664,217556.2368
"1999-12-15",132170.2272,24277.536,156447.7632
"1999-12-16",131990.3424,23795.2512,155785.5936
"1999-12-17",129506.4288,22195.8144,151702.2432
"1999-12-18",271703.6352,21057.2352,292760.8704
"1999-12-19",126144.6912,19274.8896,145419.5808
"1999-12-20",127103.904,19445.0976,146549.0016
"1999-12-21",124345.3248,18189.5328,142534.8576
"1999-12-22",214393.4784,18243.2736,232636.752
"1999-12-23",118290.672,16345.2384,134635.9104
"1999-12-24",218883.3408,17700.6816,236584.0224
"1999-12-25",115041.8592,17564.1696,132606.0288
"1999-12-26",112023.5616,16434.8352,128458.3968
"1999-12-27",219308.1696,17324.8416,236633.0112
"1999-12-28",219038.4288,17101.2384,236139.6672
"1999-12-29",209118.24,22217.2416,231335.4816
"1999-12-30",216061.0848,18874.2528,234935.3376
"1999-12-31",254573.3664,18764.4384,273337.8048
"2000-01-01",220788.1152,17410.896,238199.0112
"2000-01-02",272577.3984,26093.3184,298670.7168
"2000-01-03",108524.88,20488.2912,129013.1712
"2000-01-04",269788.752,26036.4672,295825.2192
"2000-01-05",111445.2,26405.8272,137851.0272
"2000-01-06",228126.5856,26289.1872,254415.7728
"2000-01-07",227772.6048,25595.9136,253368.5184
"2000-01-08",260664.912,24764.0544,285428.9664
"2000-01-09",260573.9328,25364.1888,285938.1216
"2000-01-10",124927.6608,41621.04,166548.7008
"2000-01-11",232266.7872,31392.0576,263658.8448
"2000-01-12",245432.7648,27025.488,272458.2528
"2000-01-13",242324.8704,27897.6096,270222.48
"2000-01-14",244298.3328,26768.88,271067.2128
"2000-01-15",242901.936,26417.3184,269319.2544
"2000-01-16",114074.0064,25445.4912,139519.4976
"2000-01-17",270343.1808,24159.9456,294503.1264
"2000-01-18",269842.32,23743.152,293585.472
"2000-01-19",258063.4944,17606.9376,275670.432
"2000-01-20",269330.3136,22248.2592,291578.5728
"2000-01-21",259131.8304,20500.3872,279632.2176
"2000-01-22",257291.5104,20994.2496,278285.76
"2000-01-23",122869.7856,20758.8096,143628.5952
"2000-01-24",252929.1744,20425.9968,273355.1712
"2000-01-25",250753.104,20190.2976,270943.4016
"2000-01-26",248639.0688,19980.432,268619.5008
"2000-01-27",246128.8032,19933.0848,266061.888
"2000-01-28",255055.7376,19821.9744,274877.712
"2000-01-29",244459.1232,15636.8448,260095.968
"2000-01-30",252634.896,19437.4944,272072.3904
"2000-01-31",247684.2624,20032.3584,267716.6208
"2000-02-01",244076.976,19988.0352,264065.0112
"2000-02-02",241879.2192,19785.7728,261664.992
"2000-02-03",241229.8368,19311.5232,260541.36
"2000-02-04",236759.328,20000.9088,256760.2368
"2000-02-05",245255.04,20021.5584,265276.5984
"2000-02-06",99193.3344,19736.8704,118930.2048
"2000-02-07",241911.1872,20104.0704,262015.2576
"2000-02-08",223456.4064,20032.9632,243489.3696
"2000-02-09",197654.256,33876.576,231530.832
"2000-02-10",211729.5936,28519.776,240249.3696
"2000-02-11",258513.8112,26559.7056,285073.5168
"2000-02-12",235217.6928,15539.5584,250757.2512
"2000-02-13",261214.416,28161.216,289375.632
"2000-02-14",120301.8048,27584.3232,147886.128
"2000-02-15",313265.4912,48365.1648,361630.656
"2000-02-16",292418.1216,40864.4352,333282.5568
"2000-02-17",277201.6992,32402.8512,309604.5504
"2000-02-18",272136.9312,38307.8592,310444.7904
"2000-02-19",264775.2192,38127.2832,302902.5024
"2000-02-20",294791.7024,35695.8144,330487.5168
"2000-02-21",358005.3984,60361.632,418367.0304
"2000-02-22",435821.6448,91376.7264,527198.3712
"2000-02-23",386938.944,101077.2,488016.144
"2000-02-24",450259.776,148215.6576,598475.4336
"2000-02-25",493835.2704,162358.0416,656193.312
"2000-02-26",444283.2288,168218.1216,612501.3504
"2000-02-27",311420.7648,136343.6064,447764.3712
"2000-02-28",314543.8656,108303.6096,422847.4752
"2000-02-29",319923.216,85637.6928,405560.9088
"2000-03-01",326288.304,69765.0624,396053.3664
"2000-03-02",323097.0336,56196.1152,379293.1488
"2000-03-03",319330.1664,46653.2352,365983.4016
"2000-03-04",313941.312,39636.864,353578.176
"2000-03-05",306334.3104,34535.4624,340869.7728
"2000-03-06",342080.6688,30370.2912,372450.96
"2000-03-07",470019.7152,26740.4544,496760.1696
"2000-03-08",273996.9504,25010.7264,299007.6768
"2000-03-09",273852.576,24578.5536,298431.1296
"2000-03-10",262954.6848,22871.2032,285825.888
"2000-03-11",251075.376,22687.6896,273763.0656
"2000-03-12",471443.76,22337.5104,493781.2704
"2000-03-13",465313.5936,22315.5648,487629.1584
"2000-03-14",455841.9936,22747.0464,478589.04
"2000-03-15",338406.1632,25666.3296,364072.4928
"2000-03-16",450306.0864,26130.384,476436.4704
"2000-03-17",436898.6208,25835.5008,462734.1216
"2000-03-18",431118.3744,29635.8048,460754.1792
"2000-03-19",455585.04,37911.3696,493496.4096
"2000-03-20",458008.4736,40845.9456,498854.4192
"2000-03-21",455005.0368,42023.9232,497028.96
"2000-03-22",447500.2464,40247.6256,487747.872
"2000-03-23",435780.2592,37028.5344,472808.7936
"2000-03-24",435016.656,36264.8448,471281.5008
"2000-03-25",438795.7056,36170.3232,474966.0288
"2000-03-26",430282.2816,35114.0832,465396.3648
"2000-03-27",314666.3808,31878.576,346544.9568
"2000-03-28",409480.7904,28514.8512,437995.6416
"2000-03-29",407616.5376,28519.4304,436135.968
"2000-03-30",400994.8416,27707.616,428702.4576
"2000-03-31",392634,26701.5744,419335.5744
"2000-04-01",371941.0272,22724.7552,394665.7824
"2000-04-02",370995.6384,23392.4544,394388.0928
"2000-04-03",246527.8848,20893.9392,267421.824
"2000-04-04",347656.2336,20259.7632,367915.9968
"2000-04-05",345932.64,21165.408,367098.048
"2000-04-06",333517.392,19917.1008,353434.4928
"2000-04-07",365214.3552,40505.2704,405719.6256
"2000-04-08",372521.0304,33329.0592,405850.0896
"2000-04-09",364355.1936,37439.0208,401794.2144
"2000-04-10",348140.7648,37881.0432,386021.808
"2000-04-11",346348.3968,36916.6464,383265.0432
"2000-04-12",349021.6128,35869.3056,384890.9184
"2000-04-13",341849.808,32880.384,374730.192
"2000-04-14",335136.96,30326.3136,365463.2736
"2000-04-15",309353.5584,25360.56,334714.1184
"2000-04-16",304628.256,22640.6016,327268.8576
"2000-04-17",308883.888,24426.8352,333310.7232
"2000-04-18",310118.8032,24631.6032,334750.4064
"2000-04-19",397443.6288,76226.6592,473670.288
"2000-04-20",472878.2592,126260.8992,599139.1584
"2000-04-21",541475.5392,146867.5584,688343.0976
"2000-04-22",553828.32,144626.256,698454.576
"2000-04-23",550879.2288,153231.7824,704111.0112
"2000-04-24",462225.0528,113809.0176,576034.0704
"2000-04-25",485399.1744,87513.696,572912.8704
"2000-04-26",625067.6256,69247.44,694315.0656
"2000-04-27",496640.9376,54468.72,551109.6576
"2000-04-28",612333.7344,43449.696,655783.4304
"2000-04-29",391033.008,37794.816,428827.824
"2000-04-30",391756.7808,34566.7392,426323.52
"2000-05-01",337303.7856,32158.512,369462.2976
"2000-05-02",379430.2656,27659.1456,407089.4112
"2000-05-03",306715.7664,25268.0256,331983.792
"2000-05-04",289760.7168,21696.5088,311457.2256
"2000-05-05",341697.312,21382.0992,363079.4112
"2000-05-06",465495.8976,18574.4448,484070.3424
"2000-05-07",474385.5936,18471.024,492856.6176
"2000-05-08",238175.6832,21736.6848,259912.368
"2000-05-09",242900.8128,29946.8448,272847.6576
"2000-05-10",488415.4848,27715.9104,516131.3952
"2000-05-11",490561.92,34920.6336,525482.5536
"2000-05-12",275911.8336,41295.312,317207.1456
"2000-05-13",258683.2416,45143.3088,303826.5504
"2000-05-14",244878.1632,44913.4848,289791.648
"2000-05-15",478049.6448,40054.0896,518103.7344
"2000-05-16",457380.0864,34533.9072,491913.9936
"2000-05-17",686204.0928,148614.3072,834818.4
"2000-05-18",1301810.4,394983.648,1696794.048
"2000-05-19",1259376.0768,443729.5776,1703105.6544
"2000-05-20",1204700.0832,328048.4448,1532748.528
"2000-05-21",1412134.7328,196215.8688,1608350.6016
"2000-05-22",1393702.7616,122111.28,1515814.0416
"2000-05-23",1095417.5616,80963.0208,1176380.5824
"2000-05-24",1060920.288,57335.2128,1118255.5008
"2000-05-25",1542198.7872,43136.064,1585334.8512
"2000-05-26",1493945.2512,39739.68,1533684.9312
"2000-05-27",1290045.3984,59354.8992,1349400.2976
"2000-05-28",1592799.7248,86119.4592,1678919.184
"2000-05-29",1525655.6928,81482.3712,1607138.064
"2000-05-30",1575679.0464,103589.1936,1679268.24
"2000-05-31",1576435.5648,335909.9808,1912345.5456
"2000-06-01",2896520.0832,882345.5712,3778865.6544
"2000-06-02",3665815.488,958467.168,4624282.656
"2000-06-03",3971453.1552,559545.84,4530998.9952
"2000-06-04",4324380.6528,365039.4816,4689420.1344
"2000-06-05",4253271.0336,298080,4551351.0336
"2000-06-06",4482262.5696,212518.2528,4694780.8224
"2000-06-07",4381715.3472,157137.0624,4538852.4096
"2000-06-08",4130021.3472,116207.4816,4246228.8288
"2000-06-09",3830557.3056,88131.5424,3918688.848
"2000-06-10",3518024.832,69269.8176,3587294.6496
"2000-06-11",3246477.9264,59345.136,3305823.0624
"2000-06-12",3019500.9792,66868.2432,3086369.2224
"2000-06-13",3381899.9904,282695.4432,3664595.4336
"2000-06-14",3458814.48,349298.352,3808112.832
"2000-06-15",3327463.8432,356914.5984,3684378.4416
"2000-06-16",3205436.976,271456.5312,3476893.5072
"2000-06-17",2998674.7776,182166.5376,3180841.3152
"2000-06-18",2781640.224,127468.5984,2909108.8224
"2000-06-19",2575134.8928,98430.4224,2673565.3152
"2000-06-20",2614794.3072,129724.1568,2744518.464
"2000-06-21",2400272.2656,105003.216,2505275.4816
"2000-06-22",2197402.8192,87238.08,2284640.8992
"2000-06-23",2527100.9856,74318.688,2601419.6736
"2000-06-24",2439664.4448,82716.2496,2522380.6944
"2000-06-25",2333588.9184,78740.208,2412329.1264
"2000-06-26",2181671.3664,68456.2752,2250127.6416
"2000-06-27",2034701.3376,60154.272,2094855.6096
"2000-06-28",1947972.1536,57198.2688,2005170.4224
"2000-06-29",1842432.7392,54447.552,1896880.2912
"2000-06-30",1709969.7888,47829.9168,1757799.7056
"2000-07-01",1590769.4976,42028.416,1632797.9136
"2000-07-02",1637591.904,73204.992,1710796.896
"2000-07-03",1673150.5152,83150.5824,1756301.0976
"2000-07-04",1570201.1136,77204.2752,1647405.3888
"2000-07-05",1489627.4976,72101.0592,1561728.5568
"2000-07-06",1415256.5376,64593.072,1479849.6096
"2000-07-07",1333494.7488,53952.912,1387447.6608
"2000-07-08",1259121.9744,44849.7216,1303971.696
"2000-07-09",1282386.4704,59916.3264,1342302.7968
"2000-07-10",1461608.8416,128514.2976,1590123.1392
"2000-07-11",1362432.6144,109103.1552,1471535.7696
"2000-07-12",1303409.664,103426.5024,1406836.1664
"2000-07-13",1224646.0416,89423.7408,1314069.7824
"2000-07-14",1150917.6384,70045.2576,1220962.896
"2000-07-15",1078431.9264,53960.6016,1132392.528
"2000-07-16",473663.376,43043.616,516706.992
"2000-07-17",527089.0752,35651.9232,562740.9984
"2000-07-18",870528.5568,28013.1264,898541.6832
"2000-07-19",557728.5024,25125.12,582853.6224
"2000-07-20",492486.9984,24414.8256,516901.824
"2000-07-21",561291.6384,22646.736,583938.3744
"2000-07-22",364803.0048,21347.1936,386150.1984
"2000-07-23",567525.8304,19961.7696,587487.6
"2000-07-24",632211.264,19521.0432,651732.3072
"2000-07-25",661332.5568,16330.7232,677663.28
"2000-07-26",642375.0144,18057.0816,660432.096
"2000-07-27",490763.4912,17971.8912,508735.3824
"2000-07-28",581186.2752,14682.2112,595868.4864
"2000-07-29",565648.4448,15470.352,581118.7968
"2000-07-30",550468.9152,18351.0144,568819.9296
"2000-07-31",536212.5696,18823.6224,555036.192
"2000-08-01",369376.416,28846.4544,398222.8704
"2000-08-02",213150.6144,24000.624,237151.2384
"2000-08-03",517108.32,20628.3456,537736.6656
"2000-08-04",490046.2848,19756.656,509802.9408
"2000-08-05",642215.8656,79345.6992,721561.5648
"2000-08-06",518609.8656,65796.7104,584406.576
"2000-08-07",613970.5824,62897.1264,676867.7088
"2000-08-08",308354.9472,64447.8336,372802.7808
"2000-08-09",276613.4016,56334.7008,332948.1024
"2000-08-10",251174.9952,45027.1872,296202.1824
"2000-08-11",488085.1776,35923.824,524009.0016
"2000-08-12",330912.432,31939.488,362851.92
"2000-08-13",329742.4896,29427.9264,359170.416
"2000-08-14",205694.0352,25503.2064,231197.2416
"2000-08-15",495176.8032,23038.7328,518215.536
"2000-08-16",486035.6832,30738.0096,516773.6928
"2000-08-17",308135.4048,55460.6784,363596.0832
"2000-08-18",300928.0896,47656.6848,348584.7744
"2000-08-19",280901.6928,48463.488,329365.1808
"2000-08-20",391202.8704,46593.8784,437796.7488
"2000-08-21",507948.7104,40289.3568,548238.0672
"2000-08-22",496314.1728,33848.1504,530162.3232
"2000-08-23",349628.1408,31102.5312,380730.672
"2000-08-24",479256.48,26689.392,505945.872
"2000-08-25",457332.9984,22716.5472,480049.5456
"2000-08-26",334787.1264,39084.2496,373871.376
